RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Class
1.5210448477538494,13.992490262457265,3.737646460055024,0.5947395738868176,71.8721704514561,0.11640534550459708,9.577794995288595,0.014077138492251961,0.011395778779442063,positive
1.516694028352097,13.419519212934546,3.3867194912724727,1.3146431784497106,72.56605103056734,0.5267463211448787,8.663829376666333,0.0,0.04717796709942301,positive
1.5161771936363395,13.283132385689667,3.5340583521567033,1.3367930776714485,72.66546575232125,0.5638472309201257,8.380203071606749,0.0,0.0,positive
1.5164911717952134,13.174183017311435,3.395635251086314,1.266486465932917,72.8719942986082,0.52164,8.606366969918438,0.0,0.0,positive
1.5182021304217586,13.388768250872321,3.3466489750472346,1.569161997619457,72.07125159412459,0.5631107500048248,8.929544670621372,0.0,0.15561467409135363,positive
1.5164490601413678,13.23715647786049,3.4310725391098806,1.5718582606028844,72.55355622385974,0.5980328170833107,8.359452524885839,0.0,0.056423529881082304,positive
1.5164240054072935,13.413594789471025,3.392410918003745,1.2628457191251226,72.65181183378495,0.540359967576374,8.558778493139313,0.0,0.0,positive
1.5169056502323823,12.886737104395246,3.565132726948425,1.357018649177312,72.5967478014819,0.6079410547143055,8.74505044308941,0.0,0.008920540462111562,positive
1.5166903148012134,13.25657275724456,3.549270721798015,1.369801517500513,72.69264452373473,0.5546928401681183,8.46588405142324,0.0,0.04524140763752098,positive
1.5197720125454905,13.792010417244773,3.6181770627270406,0.7666949874449257,72.39649712664455,0.12591870563417196,9.024989651961459,0.11791718253367273,0.09545676681297316,positive
1.5180916923056098,13.441157271620076,3.352090888364931,1.5963958043563473,72.01016642013529,0.5668740330452363,8.874119571285458,0.0,0.2946925255848181,positive
1.5176371435782086,13.624235484681837,3.629213847201645,0.697595893198871,72.97561370697755,0.10651328052263653,8.876300622692582,0.0,0.0,positive
1.5163797314683938,12.348920246976336,3.5216114258525697,1.3477435154832689,72.85470028884174,0.5693125713709449,8.497575750654155,0.0,0.0,positive
1.5186238106905106,13.430667582297943,3.397496461689177,1.4667233268829953,72.07483699395569,0.5022019359677845,9.041771618846637,0.0,0.0,positive
1.5164487744539792,12.692073428569188,3.446642605097468,1.294794156117796,72.96131605741597,0.5411926043161116,8.561505883409685,0.0,0.0,positive
1.5193250304131933,13.640559386236228,3.5367572728619643,0.7539012183887479,72.64909699302189,0.16477259405127767,8.892443913665916,0.1498094057955656,0.12127428088212452,positive
1.5164207556520564,13.0672405734426,3.412142609596586,1.2675630913149991,72.97350556159701,0.5254208296871884,8.557567822571514,0.0,0.0,positive
1.5215479408988895,14.276245735291372,3.8610163194689693,0.8562839830290785,71.45409024767513,0.07731719851204202,9.370656929139287,0.0,0.06349721616930987,positive
1.5176797887983988,13.647734342436287,3.6586909311673836,1.109719833258538,72.7718897923483,0.1140431353693213,8.602838433945367,0.0,0.0,positive
1.5179282511332985,13.507327494167706,3.3664623096595103,1.6110194092682943,71.95420945158288,0.5723186179993027,8.805179410733496,0.0,0.38518910439936815,positive
1.5198321516586377,13.812144790973358,3.5489814168599385,1.30409154390615,71.67770964970664,0.4171900257581575,8.959164357218881,0.0,0.33702274326578824,positive
1.5168448778438448,12.944053671284431,3.5384116736915656,1.4492422981569038,72.57031610146282,0.6066666691776716,8.661142108432589,0.0,0.026712686360043494,positive
1.5171443777379692,13.329628304972308,3.4961033845928338,1.4674247354887422,72.43453369523718,0.5632226411569777,8.570126492823569,0.0,0.192999806122939,positive
1.517947644739656,13.28689966367053,3.36472726078747,1.5883634093524193,72.21621039611173,0.5686489868822505,8.85401114712165,0.0,0.019444149130230532,positive
1.5162243911467541,13.419421983643922,3.3963453694077006,1.2375302845905394,72.67389383275592,0.5702889626102502,8.417348547349015,0.0,0.0,positive
1.5162229688211164,13.284396513476242,3.5099655287485083,1.4394356137832793,72.6264277737406,0.5692132178334859,8.345411200725863,0.0,0.020569495885972566,positive
1.5179415151281017,13.464732760217226,3.3859943303289732,1.5256971981865475,72.07160028957445,0.5714678036232929,8.853644714291681,0.0,0.0,positive
1.5164333614841718,13.389720014128418,3.425235861321622,1.2941414892018517,72.64651788878804,0.5310857302453024,8.568135178053028,0.0,0.0,positive
1.517171406279657,13.381990705343968,3.372645368883942,1.3697789499187336,72.46337703688513,0.5346946781815007,8.767878400200063,0.0,0.0,positive
1.5166980159278731,13.222010035196794,3.5512713540542094,1.4385111565730153,72.66667039285193,0.5654542583458181,8.433065863381504,0.0,0.05638272424535784,positive
1.5167645292771053,12.618928202048716,3.5585448645235713,1.3239687513885907,72.7058683901559,0.5958226563671108,8.69870195330764,0.0,0.0,positive
1.5163521813996796,13.375501026546171,3.4500371255017357,1.3050088582825696,72.65250483092792,0.5377248214397203,8.5125350165848,0.0,0.0,positive
1.5169083791542555,12.884163362654387,3.5663326084811042,1.3528774406619448,72.59793468990374,0.6079982796917875,8.748818260930449,0.0,0.008121602370695617,positive
1.516827224642082,12.9607030237945,3.5306497252836313,1.4760314818949094,72.56263820456594,0.6062964848630009,8.636768362445059,0.0,0.031880960125252884,positive
1.5168334177310916,13.00437844684193,3.5285181375025805,1.3022670039974167,72.61742566629509,0.5855233061537508,8.75002349280868,0.0,0.0,positive
1.517500528132496,13.45825863034728,3.447348485955795,1.485752109524385,72.2000283563449,0.5729844729438477,8.703109485991714,0.0,0.01244347181233326,positive
1.5177617333760647,13.528932080756416,3.4065769912992234,1.5223756280543181,72.03607946391904,0.5773623955450127,8.787700812861727,0.0,0.012388155368627474,positive
1.5203968196619293,13.929204112965639,3.6340842709484384,1.1492803022742573,71.6275630182342,0.36647366473011256,9.002618859925327,0.0,0.11452245935538231,positive
1.51609326,13.413199534286989,3.4129866180503883,1.2337216306416143,72.68658638212698,0.5865980455382493,8.325601579066294,0.0,0.0,positive
1.5162613132419958,13.359585137645418,3.477798185352559,1.317173144799573,72.6592062578335,0.545156225204658,8.450299503143814,0.0,0.0,positive
1.5166756006104627,13.27252712561765,3.53269811011608,1.3603230170997982,72.68696037629817,0.5512546691699618,8.484748777103945,0.0,0.040535376480624066,positive
1.5163651782484577,13.234233563405336,3.4889431298647615,1.5488160759783356,72.57690210252723,0.5805203655627172,8.356606499512752,0.0,0.04312136402777984,positive
1.516449870791804,13.130385169126335,3.5500367171383043,1.3274467532268555,72.64553727929298,0.5799194150117625,8.526405596459655,0.0,0.0,positive
1.5167453875978918,13.129845141103322,3.4856510132996386,1.2949701820284145,72.62379049542693,0.565760511699388,8.718226624988617,0.0,0.0,positive
1.516182212705241,13.420653268262285,3.3971767179695735,1.2321811398349711,72.67855975341499,0.5766129515035155,8.387464436461208,0.0,0.0,positive
1.5165235698367427,13.306591167723385,3.3924423800049515,1.2733344277399365,72.74058169819935,0.52164,8.629321508561283,0.0,0.0,positive
1.5182233640893374,13.378695541466024,3.345602671629438,1.563925819936184,72.08299629173193,0.5623871927415154,8.94020111946232,0.0,0.12887451436035283,positive
1.5177767643291389,13.642861701176768,3.6505883573785547,0.6606817580710302,72.99641705410734,0.06330801721231463,8.919150806035926,0.0,0.0,positive
1.5170495807481528,13.442956529251044,3.378807194260362,1.4027256983850411,72.38983060713502,0.5392529363393319,8.704460771440583,0.0,0.16272821617861,positive
1.5168836704434003,12.907467012758389,3.5554684184344083,1.3903735393255279,72.58718814449237,0.6074801426808822,8.714702985404045,0.0,0.015355495904591144,positive
1.5167403501551846,13.14878256200754,3.44190381704987,1.746992171848327,72.46086065241495,0.5997817346618212,8.41475794104467,0.0,0.08153775926339767,positive
1.5166799833105713,13.245628498962118,3.5616892938081817,1.3740055366089152,72.69908400006243,0.5603305176840696,8.437346986374026,0.0,0.04865035742713195,positive
1.5195137086920254,13.70044748411347,3.5690829699207254,0.755862132684809,72.55146431997306,0.1477140044449936,8.945103253867538,0.13832749580133183,0.1119794013629829,positive
1.5173092925948337,13.485342003579424,3.4012619497434122,1.4303142929135018,72.26059909319306,0.5568418302427232,8.735342201008269,0.0,0.0,positive
1.517765002543113,13.526566405002491,3.406868996876781,1.519727694434346,72.04035802694611,0.5772420432340671,8.79027995068316,0.0,0.0,positive
1.5167834335446355,13.258023988586832,3.55796341245668,1.3912941888060162,72.65223290615798,0.5602354251789906,8.467481352529795,0.0,0.04734424669197399,positive
1.516405883162432,13.259739257211336,3.4271719849146076,1.5292688524954388,72.56991975553134,0.5970519528778989,8.355203692820528,0.0,0.04957643434088885,positive
1.5212483845256652,14.03372189088063,3.7588785993124696,0.5899249171795915,71.77802155797163,0.11571439790103744,9.631056675086764,0.0,0.00629223564645956,positive
1.5166200903138742,13.144315887418337,3.4512602334516465,1.7448818365658019,72.4881267563622,0.6007885604040698,8.376674203813922,0.0,0.08354585201363822,positive
1.518271860469086,13.645970967415904,3.480508629944671,1.4179844756907984,71.95977788325925,0.49263855081606445,8.889925186846128,0.0,0.0,positive
1.5167271780948977,13.055060424444966,3.4866601902363805,1.6278546679039283,72.51912501729856,0.6041985276197521,8.498634262989412,0.0,0.06117128105756692,positive
1.5181015804201208,13.436466602724726,3.3516036447943094,1.593957416153259,72.01563570208614,0.5665370862107642,8.879082076515864,0.0,0.2822401425717163,positive
1.5212255422132457,14.071957409914168,3.779518683036458,0.6161724001856094,71.74905099874572,0.09514005714215427,9.62389345878282,0.0,0.0,positive
1.5188526556538553,13.6427,3.5736944950787923,0.7174930912668988,72.76101008341912,0.12997062956767225,8.904950242326445,0.10328139282037083,0.0836087465688716,positive
1.5180245385079782,13.34367552118555,3.348931246758826,1.494620190934149,72.22407518494835,0.5525847002584762,8.933200257461044,0.0,0.0,positive
1.5184248729086076,13.646402728395348,3.605621017047826,0.949211189879026,72.71779791553487,0.13379811328106916,8.7329580972306,0.06701164911629745,0.05424752547509794,positive
1.5167112453179863,13.162349674358017,3.445740014423837,1.7448092618792082,72.45295487208872,0.6007840845901538,8.40434503594114,0.0,0.08116461891973971,positive
1.5165211622350732,13.29675149628176,3.3926796524258584,1.27282553388396,72.75034738714893,0.52164,8.627615683673337,0.0,0.0,positive
1.5168087979149103,12.978081915194041,3.522547664957336,1.5039945101618395,72.55462387870752,0.6059100798662549,8.61132661122614,0.0,0.03727569655325206,positive
1.5178328265293703,13.467507697403342,3.367246449140615,1.6413593983451709,71.99078627141628,0.5743373301315824,8.766815237081062,0.0,0.42282119136914287,positive
1.5195573846383943,13.766750800072405,3.521010049899348,1.3517447962857712,71.71593616836009,0.43982571827910144,8.937058189462226,0.0,0.3549364533767856,positive
1.5193351664426709,13.6427,3.5392364553257964,0.7480402586238752,72.6527090016832,0.1604717505463596,8.895041061718635,0.1496961421357646,0.12118259125276182,positive
1.5166272155445317,13.175493906754237,3.440143296030644,1.6927295466636139,72.50316517358908,0.5910610174499554,8.415922600098625,0.0,0.07455471587899337,positive
1.5168180445051915,13.054472854728475,3.5738753997217736,1.347384440049927,72.6564423368518,0.5828293828705695,8.608648734098118,0.0,0.026434812270550574,positive
1.5161491288284297,13.421619061856642,3.397828810185913,1.227985383904003,72.68221960282517,0.5815733545433986,8.364023972381656,0.0,0.0,positive
1.5165066303621293,13.481862215525775,3.46643903656445,1.191775354204685,72.71017543610864,0.4659933299515279,8.396962571497083,0.0,0.0,positive
1.5190744784512444,13.729119686915766,3.5208231438032938,1.334639900433014,71.83349786609838,0.4721641940885144,8.8947036506874,0.0,0.05717312967419294,positive
1.516276250139303,13.3024512682192,3.541162618166081,1.352085339175218,72.67993044564837,0.5589,8.367212712562987,0.0,0.01517331171665743,positive
1.5180922473347966,13.440893979954105,3.352063538924093,1.5962589353283685,72.0104734160859,0.5668551199018507,8.874398121381118,0.0,0.2939935615901324,positive
1.5175933787783211,13.424954569425644,3.420476686895136,1.556002903853145,72.16159954859184,0.5676735892942351,8.701232359694279,0.0,0.33921452754008674,positive
1.5180307040460512,13.470088543782236,3.355096126352394,1.6114353806544088,71.97643279105553,0.5689522655510432,8.84351165743987,0.0,0.37149677036463774,positive
1.5167651408434606,13.455408853313804,3.4411054514734287,1.246374591836769,72.66352075975513,0.443813075943209,8.639067280506993,0.0,0.0,positive
1.5166265615002659,13.249425567140193,3.564178392393822,1.3758529278543477,72.69587802492025,0.5589,8.428496981479219,0.0,0.04422068824758529,positive
1.5181336886206378,13.586768082224447,3.44024264327878,1.466515413004192,71.98001179841226,0.5473585345570384,8.817926544598247,0.0,0.016371507732593854,positive
1.5198823394494039,13.851357731709902,3.5900180282164946,1.221397729065286,71.70768560946817,0.4075944326278797,8.960632541012458,0.0,0.09220968933494104,positive
1.5172528984460356,13.456358832964622,3.3742826571420186,1.4530944636518959,72.28906140628105,0.5464046704799399,8.727695270037486,0.0,0.2288040207385754,positive
1.516598626477592,12.940123452198971,3.462810474343027,1.6773035231338687,72.56365693083838,0.5961070653069184,8.408624814240445,0.0,0.0692121920164194,positive
1.5196493543950425,13.630428441982295,3.4945828711791678,1.3184613066881385,71.86713192371741,0.4436926285368858,9.044289433467638,0.0,0.06605180626223572,positive
1.518069847112577,13.451520073077857,3.3531673251155483,1.6017827829279223,71.99808347754485,0.5676184286155407,8.863156218812021,0.0,0.3222027966612859,positive
1.5174552678504878,13.600462765063003,3.6043365451460856,1.143291793148836,72.74495453477222,0.1954764165049196,8.61298908350747,0.0,0.0,positive
1.5180013108530144,13.484031923600257,3.3565444959390436,1.618683680122563,71.96017492308958,0.5699538663453743,8.828760222874731,0.0,0.40851245189426294,positive
